     #       wl_eff      surface    bandpass1  conv_AB
___________________________________________________

   257     4417.388      968.983      592.576   -0.089
   258     5033.735       59.448       39.422   -0.061
   259     6734.598       87.617       59.527    0.253
   260     6230.086     1219.765      774.166    0.160
   261     7746.004     1471.782      895.520    0.409
   262     4857.281     1201.563      741.090   -0.070
   263     1575.000      500.000      287.228    2.414
   264     2400.000     1250.000      721.110    1.826
   265    12484.243     1517.570      954.018    0.934
   266    16298.438     2846.051     1730.858    1.373
   267    22004.617     3243.497     1972.418    1.892
   268    21125.328     3402.115     2059.901    1.819
   269    37741.027     6834.906     4139.333    2.884
   270    46850.973     2422.140     1704.801    3.325
   271   719346.938   214157.781   151600.828    9.007
   272  1026110.750   312916.750   224678.000    9.774
   273  1670578.375   697101.875   489466.188   10.793
   274  2515269.250   676212.750   466040.500   11.724
   275  3528323.500   957573.062   637550.750   12.446
   276  5116071.000  1856729.500  1241339.875   13.191
